filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,1498,"Tienen derecho a tener tierra por ser mujeres y no por su condición de ca sada o soltera. Carmela lo tiene asumido y lo está defendiendo para tener acceso a un recurso indispensable para poder vivir. Al asumir su condición de soltera, fue ampliando su conciencia de la necesidad de reivindicar sus derechos para crear condiciones para poder vivir bien y tener la posibilidad de decidir cómo. Aunque no esté casada, no tiene la intención de quedarse tu telada como menor de edad, en la casa de su madre o de su padre. “Yo así estoy pensando ahora para hacer una casa. Estar allí solita” (HU6­270906). Todas sus experiencias de vida le sirvieron para construirse una nue va visión, donde las mujeres tienen valor como humanas y disponen de un lugar en este mundo, independientemente de que estén casadas y sean ma­ dres. Se identifica con la situación de discriminación y violencia vivida por otras mujeres y en particular de violencia sexual, por su propia historia. Eso ha creado las condiciones para que se convierta en un referente en su comunidad para las que fueron violadas y se convierta en promotora del pro ceso del Consorcio en su comunidad. Eso también le ha dado autoridad. Frente a los casos de violaciones sexuales que se siguen cometiendo en el ca mino de su comunidad, es una de las pocas mujeres que no culpabiliza a las víctimas. Se indigna. “Yo pienso que esto no está bien para una mujer por que eso fue como que a la fuerza hicieron” (HU6­280706). Su rabia ante estas condiciones de vida tan injustas para las mujeres se convierte en el motor de su lucha porque los autores de estos delitos carguen con su responsabilidad. A pesar de los riesgos que implica, está encabezando actualmente el apoyo a dos mujeres sobrevivientes de violación sexual du rante la guerra, que acaban de volver a ser agredidas sexualmente, para de nunciar lo que les sucedió, y pedir justicia.",3,"Se mencionan víctimas de violencia sexual y Carmela, probable sobreviviente, habla en primera persona expresando su indignación.",1,1,1,0,0.5,1,"[titular(es) de derechos, sujeto(s) de derechos, discriminación, desigualdad, la (non)reconocimiento, violencia continua, violencia histórica, vulnerabilidad, necesidad de apoyo, reclamación de los derechos humanos, activista, líder, organizador, lucha, actor(as) de cambio, movilización (comunitaria), defensor de los derechos humanos, sobreviviente, ira]",0.5,0.5,1,0,0.5,0,"[sujeto(s) de derechos, vulnerabilidad, resiliencia, protagonista]",Empoderamiento de género,"Predomina la capacidad de acción: Carmela lidera, promueve denuncias y exige justicia, encarnando lucha, liderazgo y activismo. La ciudadanía es central por la afirmación de las mujeres como titulares/sujetos de derechos (tierra, reconocimiento, contra la discriminación). El sufrimiento aparece por la violencia sexual continuada y la vulnerabilidad de sobrevivientes que requieren apoyo comunitario y justicia."
Actoras Report - Tejidos que lleva el alma.pdf,1499,"Carmela logró engañar al destino. Ni cayó en desgracia ni se hundió en la tristeza, suerte que le había sido reservada por la violación sexual. Reorganizó su vida alrededor de un proyecto centrado en su desarrollo per sonal y fortaleció capacidades de defensa frente a la vida, lo cual re­ percutió en un proceso de empoderamiento personal. A lo largo de este proceso, modificó su subjetividad, ampliando las posibilidades de ser para sí misma en función de intereses y expectativas propios. Rompió con su identidad asignada de madresposa, e integró en su historia personal y su vi sión del mundo la posibilidad de vivir sola, sin tener el sentimiento que no esté “completa”. Como lo afirma ella: “¿Qué voy hacer si no hay con quien casarse? (se ríe)...me gustaría quedarme solita. Me siento bien estar sola” (HU6­190606).",3, El texto aborda a una víctima de violación y contiene su testimonio en primera persona.,0,0.5,1,0.5,0,0,"[vulnerabilidad,resiliencia,resistencia (cotidiana),sobreviviente,protagonista,orientación al futuro]",0,0,1,0.5,0,0,"[resiliencia,protagonista,orientación al futuro]",Ruptura de roles de género tradicionales,"El relato resalta que Carmela abandona la identidad de madresposa y el mandato de pareja como condición de completitud, eligiendo vivir sola. Esta ruptura de normas patriarcales enmarca su experiencia y la narrativa de superación y autonomía."
Actoras Report - Tejidos que lleva el alma.pdf,1500,"Doña María perdió su primer esposo de muerte natural durante la guerra. El hecho de que viviera sola en su casa fue interpretado por el ejército como una sospecha de que su esposo estaba involucrado en la guerrilla. Como cas tigo, Doña María fue violada en su casa, antes de ser obligada a huir por mie do a que la maten. Desplazada con dos niños y con la imposibilidad de se guir dedicándose al negocio de frutas que tenía en Chimaltenango, se fue a trabajar un tiempo a la costa, y trece años en la capital.",1," Describe explícitamente a Doña María como víctima de violación, desplazamiento y pérdidas durante la guerra; no habla en primera persona.",0.5,1,0.5,0,1,0,"[discriminación,exclusión (social),obligaciones del Estado,vulnerabilidad,víctima(s) inocente(s),violencia estructural,violencia histórica,resiliencia,sobreviviente]",0,0,0,0,0,0,[],Violencia sexual de Estado,"La narración enmarca la violación como castigo estatal y herramienta de control social, vinculada a estigmatización por supuesta afinidad guerrillera. La agresión produce desplazamiento forzado, ruptura del proyecto de vida y empobrecimiento, revelando un patrón de violencia sexual perpetrada por agentes estatales durante la guerra."
Actoras Report - Tejidos que lleva el alma.pdf,1501,"Yo misma busqué la manera. Me estuve con mi hermana en Chimalte­ nango, hice mi venta de centavos, porque antes sólo de centavos. Compraba mis manzanas y bananos y vendía en el mercado. Y vino mi cuñado y me llevó a la costa y de ahí regresé y llegué a la capital a trabajar, trabajar en casas y dejé a mis hijos en la casa, lo que me daban era para mis hijos (E12­70306).",2, Testimonio en primera persona de una mujer sobre su vida y trabajo; habla directamente la víctima.,0,0,0,0,0,0,[],0.5,0.5,1,0,0,0,"[desigualdad,exclusión (social),vulnerabilidad,resistencia (cotidiana),resiliencia,sobreviviente,protagonista]",Supervivencia y cuidado familiar,"La declarante enfatiza su agencia: buscó la manera, emprendió venta ambulante y migró para trabajar como empleada doméstica. El testimonio muestra vulnerabilidad económica y desigualdad, e implica exclusión social y ausencia estatal. Su esfuerzo prioriza el cuidado de sus hijos, encarnando estrategias de subsistencia y cuidado familiar"
Actoras Report - Tejidos que lleva el alma.pdf,1502,"Relata estos años donde tuvo que mantener a sus hijos sola, adoptando a dos más en la capital, como un logro personal. La lectura que hace de este pe riodo difícil, marcado por la dura labor en una tortillería y luego en una fá brica, a cambio de un salario de miseria, no es de profunda tristeza ni dolor. Más bien, retrospectivamente se enorgullece de haber podido salir ade lante sola. Un gran orgullo que subyace en su discurso, es haber podido man tener a sus hijos “bien aseados” a pesar de la pobreza en la que vivían. Es taba reconocida como una mujer que cuidaba bien a sus hijos. De esta cuenta, le propusieron adoptar dos más, a lo cual accedió.",1,Se describe la vivencia de una mujer afectada en tercera persona; no hay testimonio directo.,0.5,0.5,1,0,0,0,"[desigualdad,vulnerabilidad,resiliencia,sobreviviente,protagonista]",0,0,0,0,0,0,[],maternidad y respetabilidad,"Marco que destaca el rol maternal y la respetabilidad femenina: el reconocimiento social proviene de cuidar y mantener a hijos en pobreza, sostener su aseo y bienestar, y ampliar el cuidado mediante adopción. Enfatiza dignidad construida por trabajo y cuidados, no por victimismo."
Actoras Report - Tejidos que lleva el alma.pdf,1503,"Una señora, de ahí de Mixco, me regaló, me ofreció, me dijo ¿no querés un tu niño? Pero yo tengo dos, le dije. Pero usted asea bien a sus hijos que an dan bien chulos. Yo hacía así con mis hijos, aunque ropa usada lo compro, con eso los cambio para no gastar nada. Entonces así hice y me lo dieron ese bebé. (CH12­190606).",2, Las víctimas testifican en primera persona; la narradora cuenta su experiencia directamente.,0,0,0,0,0,0,[],0.5,0.5,0.5,0,0,0,"[desigualdad, vulnerabilidad, resiliencia]",Pobreza y estrategias de subsistencia,"El testimonio sugiere vulnerabilidad económica y prácticas frugales; a la vez, muestra resiliencia cotidiana en el cuidado infantil y la decisión de acoger a un bebé mediante redes informales. Estas dinámicas expresan desigualdad estructural y un marco de pobreza/estrategias de subsistencia que organiza maternidad y cuidado fuera del Estado."
Actoras Report - Tejidos que lleva el alma.pdf,1504,"A diferencia de las viudas q’eqchi’es que sienten haber fallado por no haber podido dar las mismas oportunidades a sus hijos que si hubieran te nido un padre, le procura mucha satisfacción a doña María decir que los “logró”, a pesar de lo difícil que fue.",1,Menciona explícitamente a viudas q’eqchi’es y a doña María como víctimas; no hay testimonio directo en primera persona.,0.5,1,1,0,0,0,"[desigualdad,vulnerabilidad,resiliencia,sobreviviente]",0,0,0,0,0,0,[],Maternidad y cuidado,"El fragmento centra la experiencia en el rol materno: criar y “lograr” a los hijos pese a la viudez. Destaca la ética del cuidado, la superación familiar y la agencia femenina frente a carencias estructurales, subrayando resiliencia y vulnerabilidad en un contexto de desigualdad de oportunidades para sus hijos."
Actoras Report - Tejidos que lleva el alma.pdf,1505,"Una mi hija que se llama María, que se casó en Mixco lo cuidaba. Tiene co mo sus doce años mi hija. Logré leche en bote le di en pacha y ella lavaba los pañales y yo sólo vengo a dormir en la noche y voy otra vez a trabajar. Así logré mis patojos. Cada mes lo llevo al control médico y ahí están mis hi jos y los logré, se enferman, los curo ahí están los dos. (CH12­190606).",2, Testimonio en primera persona sobre su familia y cuidados; la víctima narra directamente su experiencia cotidiana.,0,0,0,0,0,0,[],0,0.5,1,0,0,0,"[vulnerabilidad,necesidad de apoyo,resiliencia,resistencia (cotidiana),sobreviviente,protagonista]",Maternidad y cuidado,"Testimonio enfatiza agencia cotidiana: conseguir leche, organizar cuidados, controles médicos, combinar trabajo y crianza. Esto evidencia resiliencia, protagonismo y sobrevivencia. El sufrimiento aparece indirecto como vulnerabilidad y necesidad de apoyo familiar. No hay referencias a derechos, Estado, reconciliación, culpas ni emociones socialmente inaceptables."
Actoras Report - Tejidos que lleva el alma.pdf,1506,"Fortalecida por las enseñanzas de su madre, comerciante y comadrona en Chimaltenango, y los trabajos realizados desde niña, se dedicó a encontrar trabajo para poder sobrevivir y mantener a sus hijos. Cada nueva búsqueda de trabajo respondía a su necesidad de generar más ingresos para mejorar sus condiciones de vida.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,1507,"Allí me estuve torteando, tres quetzal me pagan el día con mis tres tiem­ pos. Yo exigí de mis tiempos. Aunque sea no hay dinero, pero hay co mida. Lo que me dan para mi almuerzo, es lo que voy a dejar a mis hijos. Pagué sus cuartos y ahí lo dejo a mis dos hijos. No me alcanza, no me que da ni para la ropa y la ropa se acaba. De ahí encontré la señora y me dijo: ¿usted no querés trabajar? Quiero pues, pero yo no encuentro trabajo. Es tuve en una tortillería, pero muy poquito lo que gano. A veces que se vende la tortilla y a veces que no. Y la señora no me paga le dije. Usted está su friendo entonces. Pero yo te voy a recomendar, me dijo la señora. Si me hizo el favor. Me recomendó. Y fui a trabajar en la finca Cucurucho. Tardé cinco años allí. (CH12­190606).",2," La víctima habla en primera persona sobre precariedad laboral, pobreza y su búsqueda de trabajo para sostener a sus hijos.",0,0,0,0,0,0,[],0.5,1,1,0,0,0,"[exclusión (social), marginalización, desigualdad, vulnerabilidad, violencia estructural, necesidad de apoyo, resiliencia, resistencia (cotidiana), sobreviviente]",Precariedad laboral y economía de cuidados,"Testimonio de una madre trabajadora que sobrevive con salarios ínfimos y comida como pago, prioriza alimentar a sus hijos, paga cuartos y busca empleo hasta lograrlo por recomendación. Refleja desigualdad y exclusión laboral, sufrimiento cotidiano y resiliencia práctica frente a la explotación y la inseguridad económica."
Actoras Report - Tejidos que lleva el alma.pdf,1508,"Eso era parte de lo que sabía hacer y que tenía que hacer. No le provocaba nin guna contradicción con su visión del mundo. “Yo ya no pensaba que si me voy a juntar con otro hombre, yo pensaba solo con mis hijos”.",2," Hay testimonio en primera persona, la persona habla directamente sobre su situación familiar y decisiones.",0,0,0,0,0,0,[],0,0.5,1,0,0,0,"[resiliencia, sobreviviente, protagonista, vulnerabilidad]",Maternidad y cuidado,"El testimonio muestra decisiones activas centradas en cuidar a los hijos, asumiendo deberes sin conflicto con su visión moral. Este énfasis en cuidado y renuncia sentimental organiza la experiencia más que marcos de derechos o reconciliación."
Actoras Report - Tejidos que lleva el alma.pdf,1509,"Doña María cuenta con una concepción del mundo y de la división se­ xual de trabajo, que reconoce que las mujeres tienen la capacidad de asumir roles supuestamente “masculinos” y que desmonta la necesidad vital de es tar con un hombre.",0,0,,,,,,,,,,,,,,,,
